239469148005101569	#amuay Para todos os caras com tesão lmaooo http://t.co/XL8hvIDp	Not labeled	Not related	pt	VNZ	4	1	0	65	13	1	0
295457192436441088	#qldfloods lmao. Quem colocou essas coisas foi inteligente pra caralho. Ri muito. Eu ri tanto de novo. http://t.co/LQC0G2Ug	Not labeled	Not related	pt	QFL	7	3	2	123	21	1	0
219635853058768898	Finalmente chegou! #colorado #roadtrip http://t.co/MK4beSUq	Not labeled	Not related	pt	CWF	3	2	0	59	8	2	0
398230244315779073	RT @JohnMcDonalds: RT @John_John: Não sei o que fazer.	Not labeled	Not applicable	pt	LAX	4	2	1	55	10	0	0
329889773256835072	RT @thoughtmarrow: Capitalism Exposed- a política-administração-mídia mal nexo #bangladesh #savar #shahbag http://t.co/wmhTViqAsK	Not labeled	Not related	pt	SVR	10	2	2	133	20	3	0
333914434441474050	Bangladesh para acabar com a busca por vítimas de colapso: DHAKA, Bangladesh (AP) - militar de Bangladesh está terminando seu se ... http://t.co/bIs04c5YW0	Other Useful Information	Related and informative	pt	SVR	8	4	1	157	25	0	1
293925403238748161	Polícia #QLD: #bigwet Bruce H&#39;Way perto da Estação de Serviço Mobil e Butler St, Tully ... http://t.co/pNxFvjoC	Caution and advice	Related and informative	pt	QFL	13	1	0	119	24	2	1
328079419409317888	RT @sunny_hundal: @ Primarkjobs @Mango @Matalan: garantir a segurança para os trabalhadores e compensar as vítimas do colapso do edifício em Bangladesh http…	Donations and volunteering	Related and informative	pt	SVR	11	2	0	162	25	0	1
332965968097734656	Tamerlan Tsarnaev fue enterrado en cementerio Muçulmano da Virgínia: Los restos de Tamerlan Tsarnaev, mover ... http://t.co/iXIjooNR7s	Not labeled	Not applicable	pt	BOB	10	2	0	136	21	0	0
396313543865552896	#KourtneyKardashian é visto chegando ao aeroporto #LAX em 31 de outubro de 2013 em Los Angeles http://t.co/NVd0gvPZy1	Not labeled	Not related	pt	LAX	8	3	0	118	19	2	0
244085172503461888	[Terremoto de San Lu Nan] http://t.co/z7EbXzv2 #earthquake # 地震 #thomas_hiatt	Not labeled	Not applicable	pt	COS	8	1	0	81	11	3	0
302359930491531264	&quot;@Angelcapillita: @ sevi2h RT @AyAyAyOk #RussianMeteor # meteorito caiu em Chelyabinsk: http://t.co/M4p1Fllg&quot; @MaykaMT	Other Useful Information	Related and informative	pt	RUS	13	1	0	128	16	2	1
328646250209611776	A Charity pede que #retornadores #UK sejam mais responsáveis ​​em #Bangladesh http://t.co/Maw0RVmFU7	Other Useful Information	Related - but not informative	pt	SVR	7	2	0	105	16	3	1
302741528282034179	Região russa inicia recuperação de danos causados ​​por meteoros http://t.co/jp6bf4yx via @usatoday #news	Infrastructure and utilities	Related and informative	pt	RUS	7	3	0	112	18	1	1
266219601002647552	Nada melhor do que começar o dia com um #temblor #sismo ...	Not labeled	Not related	pt	GAU	4	2	0	60	12	2	0
369092733182304257	RT @noel_colina: Lanterna, bateria, vela, fósforos: envoltório de plástico também. Prepare comida e água, troque de roupa	Caution and advice	Related and informative	pt	MNL	11	1	0	126	21	0	1
217707215602192384	Previsão do Colorado: principalmente Smokey	Other Useful Information	Related - but not informative	pt	CWF	3	0	0	44	6	0	1
354982947721449473	RT @ Normand55: # LacMégantic Seria indecente que o Gouv, do Quebec, não decretasse um dia de luto nacional	Other Useful Information	Related - but not informative	pt	LAM	8	3	0	109	19	1	1
409162664154128384	RT @ iJDBieberWifey: Justin é a pessoa mais incrível do mundo. Ele está fazendo de tudo para ajudar as vítimas do tufão Haiyan. # mtvst…	Donations and volunteering	Related and informative	pt	TPY	8	5	2	143	25	1	1
325450542883151874	RT @Baseball_Jesus_: Dzhokhar Tsarnaev deve ter várias bolas rápidas de Aroldis Chapman como castigo. #Merica	Sympathy and support	Related - but not informative	pt	BOB	7	4	1	111	17	1	1
207545796952993793	É comemorado em 2 de junho, mas aumenta a gasolina ??? http://t.co/PeaWFnFt #terremoto #benzina # no2giugno	Not labeled	Not related	pt	ITL	6	3	0	108	16	3	0
302401315684888576	RT @ troyesivan18: #RussianMeteor Uma chuva de meteoros atingiu a Rússia, ferindo centenas de pessoas. A. METEOR. CHUVEIRO. Os vídeos e fotos são loucos! ...	Affected individuals	Related and informative	pt	RUS	14	4	0	160	26	1	1
207825116627873792	RT @ Microsatira: Nova taxa de imposto de 2 cêntimos na #benzina. Monti: &quot;Com um #terremoto por mês liquidar as contas&quot;.	Not labeled	Not related	pt	ITL	12	3	1	132	24	2	0
328976996275191810	RT @THEWHATWORKS: Jornalismo sensacionalista horrível, mas um insight, no entanto: http://t.co/xBFw66ls8J #Savar Pague seu #TShirtTax: https: /…	Not labeled	Not related	pt	SVR	10	1	0	147	20	2	0
297106476630155264	RT @ACPMH: Confira @beyondblue cuidando de você e sua família depois de um livreto sobre desastres http://t.co/zjeViQTr #bigwet #qldflood ...	Caution and advice	Related and informative	pt	QFL	8	4	1	143	23	2	1
396358880101281792	#LAX tiro UPDATE checkpoint 1 dead 3 feridos. Atirador CONFIRMADO pode ser passageiro	Affected individuals	Related and informative	pt	LAX	6	5	0	85	13	1	1
215458431111405568	Foto de hoje - Girafe no zoológico de Denver - Denver, Colorado - http://t.co/AY8jmQsc #tbex #tbexrr #colorado @VisitDenver #photography	Not labeled	Not related	pt	CWF	9	3	1	137	20	4	0
266596404695298050	Há 52 mortes e 1,2 milhão afetadas por um terremoto na Guatemala: o número de mortes na ... http://t.co/YyCHBArU	Affected individuals	Related and informative	pt	GAU	7	2	0	115	24	0	1
335456839430971392	JC Penney realiza auditorias em fábricas em Bangladesh - Wall Street Journal http://t.co/n9untteu9F #Bangladesh	Not labeled	Not related	pt	SVR	11	1	0	112	17	1	0
302510560526884864	“@Thisisandrej: @rainzilla e se #RussianMeteor acertar #poopboat ?? Eu não quero. Desagradável	Not labeled	Not applicable	pt	RUS	7	2	1	98	13	2	0
303324712694599680	RT @JeriLRyan: SO. LEGAL. “@AstroTerry: enviado da Rússia, um piloto tirou uma foto do #RussianMeteor do cockpit. Surpreendente! http: // tc ...	Not labeled	Not related	pt	RUS	14	2	0	147	21	1	0
295737736831324161	Lista HANDY de contatos e números. Dê uma olhada e anote qualquer um que você possa precisar. http://t.co/g2j1ItC7 #bigwet #bnefloods	Caution and advice	Related and informative	pt	QFL	7	5	2	136	24	2	1
329255124734181376	Pit stop em #Waco ... linkin up w / my potna @ Dubzeezy b4 iHop de volta na estrada	Not labeled	Not related	pt	WTX	8	3	0	83	16	1	0
295561328611958784	http://t.co/Wa22BVvy #bigwet Eu odeio tudo de você! A razão pela qual eu te aceito ?!	Not labeled	Not related	pt	QFL	4	2	6	87	18	1	0
337473259475959808	RT @ alim83: http://t.co/4Q9rDpl8pe Isso soa semelhante ao que Jamat Shibir tem feito em #Bangladesh instigando ataques aleatórios em po…	Not labeled	Not related	pt	SVR	8	4	3	140	23	1	0
213059129852436481	@BravoTangoTees Sara em Colorado Springs ... # BTturns1	Not labeled	Not related	pt	CWF	5	1	0	55	6	1	0
396410625229742080	RT @elcomercio: Estados Unidos: reportagem de tiros no aeroporto de Los Angeles http://t.co/uDbkxpe3Gt #LAX	Not labeled	Not applicable	pt	LAX	12	0	1	107	17	1	0
331423059804307458	RT @noishobdo: #Bangladesh polícia invade escritório do grupo de protesto http://t.co/lDePhpCVNl	Not labeled	Not related	pt	SVR	6	2	0	98	16	1	0
354250303505317891	RT @bifnaked: Estilo VV Boutique: Oferta Armário Capsule (Alberta Flood Relief VV ... http://t.co/e02rEbThLT @VVboutiquestyle #Abfloods Th…	Not labeled	Not related	pt	ALB	15	1	1	142	20	1	0
243740492968378369	@noticiarepretel e mais de 40 túmulos foram deixados no cemitério na Grécia após #terremotocr http://t.co/aKxDRJzP	Infrastructure and utilities	Not related	pt	COS	5	1	0	118	22	1	0
211944845902741505	RT @Commentaweb: #Torum somente exames orais de maturidade http://t.co/mWYoWVbV	Not labeled	Not related	pt	ITL	5	1	0	79	12	1	0
328815783998263296	RT @tobycadman: A Áustria manifesta preocupação com os ataques a minorias, mulheres e jornalistas #bangladesh na # UPR2013 e moratória de morte penal…	Not labeled	Not related	pt	SVR	10	1	1	156	24	2	0
405243456148082688	# Leyte Island - # Prepare um hospital temporário em Tacloban e inicie um exame médico no último final de semana. Corresponde a 52 medidas de primeiros socorros, 303 serviços ambulatoriais, 16 pacientes hospitalizados e 6 cirurgias até o momento. Muitos pacientes têm infecções respiratórias, feridas, supuração, doenças crônicas, etc. # Filipinas # Médico Sem Fronteiras # Tufão # 30 # Haiyan	Not labeled	Not applicable	pt	TPY	27	5	1	408	65	7	0
307215881761611778	[Mashable] NASA em russo Meteor: Por que ninguém viu chegando http://t.co/XA0DGrAAv0	Other Useful Information	Related and informative	pt	RUS	6	2	1	85	15	0	1
332530251236245505	&quot;O abraço da morte&quot; em #Bangladesh http://t.co/la37Z0ymq7 :(	Not labeled	Not applicable	pt	SVR	7	0	0	71	13	1	0
337971798626942976	RT @basherkella: O que o governo de [Bangladesh] vai fazer em seguida? Pendure @amnesty também? http://t.co/wHOu2k9psx @hrw #SaveBangladesh	Not labeled	Not related	pt	SVR	7	3	1	140	22	1	0
246225727144472576	2.6 - Sul do Alasca (Copper Center, AK 99573, EUA) - 13/09/12 08:22:57 EDT Profundidade: 31,6 km (19,64 mi) http://t.co/1xuH4WB2 #hmrd #Quake	Not labeled	Not related	pt	COS	16	0	0	141	30	2	0
399780949820735488	RT @ Palmecenter: Hoje iniciamos uma campanha para apoiar os esforços de assistência de nossos parceiros após o #Haiyan: http://t.co/Ju1btG5Iob Plusgiro 570-2 m ...	Not labeled	Not applicable	pt	TPY	7	3	0	167	29	1	0
398637658030620672	ainda precisa trabalhar #yolanda	Not labeled	Not related	pt	TPY	1	2	0	32	4	1	0
243968554066640896	RT @eddyDRAKE: Oh ótimo #earthquake, deixa o fb e o twitter alimentarem sobrecarga	Not labeled	Not related	pt	COS	5	3	0	83	13	1	0
246025713382199296	O que aconteceu afinal com a questão do homem assassinado na praça da cultura? :( #sanjose #costarica	Not labeled	Not related	pt	COS	5	3	1	103	18	2	0
205229895222169600	RT @ MediasetTgcom24: #Modena, aviso de bomba no centro, na rua onde os escritórios judiciais estão localizados http://t.co/be5OLOdi	Not labeled	Not related	pt	ITL	8	4	0	134	22	1	0
296687998337159169	RT @ 909SeaFM: O prefeito Tom Tate abriu o Centro de Recuperação Comunitária para ajudar os moradores afetados pela #bigwet, em Broadbeach esta manhã. #notícia ...	Donations and volunteering	Related and informative	pt	QFL	13	5	0	168	27	2	1
379763814331203585	@OKCStormWatcher 100 crianças em idade escolar presas por inundações mortais no Colorado são levadas para a segurança após 2 dias presos http://t.co/CscnmePXvA	Affected individuals	Related and informative	pt	CFL	5	3	1	165	30	0	1
398556976394690561	Furacão Super Tufão #YolandaPH Não há trabalho agora e a chuva vai aumentar	Caution and advice	Related and informative	pt	TPY	7	2	0	79	16	1	1
302455015363207168	RT @NYMag: Uma coisa que aprendemos com o meteoro esta manhã é que é quase impossível assustar um russo. http://t.co/we1DAqC8	Not labeled	Not related	pt	RUS	7	5	1	129	22	0	0
245830258786451456	US #USGS #alert】 M 1.1, Sul da Califórnia: 12 de setembro de 2012 10:05:02 GMT http://t.co/2aWCSela #earthquake #tsunami #prayfromjapan	Not labeled	Not applicable	pt	COS	11	2	0	138	26	5	0
379375786681049089	@JZ_Blue Obrigado pelo amor Bro. Eu vou ficar bem no entanto muitos não são e nossos melhores desejos e orações vão para todos eles. #COFlood	Sympathy and support	Related - but not informative	pt	CFL	6	4	3	146	29	1	1
240119047033868288	$$ JLG em concerto? RT @ Lucio QuincioC: A inesquecível festa de José Vicente com Juan Luis, # Amuay ►PROHIBIDO ESQUECER http://t.co/Q7wmqDPw	Not labeled	Not related	pt	VNZ	16	0	0	145	23	1	0
390875825840455680	RT + @ KCCINews: # # incêndio australiana bush chama em New South Wales http://t.co/9r6lpwXI7o	Other Useful Information	Related and informative	pt	ABF	10	2	0	95	15	2	1
396338890035826688	Suspeito sob custódia depois do tiroteio no aeroporto de Los Angeles; várias vítimas relatadas - @CBSLA, @LAX_Official http://t.co/s8dj29G916 # sp4zee	Affected individuals	Related and informative	pt	LAX	9	2	1	153	24	1	1
245701514654527488	RT @MajolaB: Boo o hino de #CostaRica a seleção rival ... É por isso que somos terceiro mundo e depois criticamos Honduras ou El Salva ...	Not labeled	Not related	pt	COS	10	3	1	141	24	1	0
247532965876355072	17: 11: 56 - intensidade sísmica máxima 1 - epicentro ao longo da montanha do sul em Miyazaki ken http://t.co/yqr4jFsP # Terremoto # terremoto	Not labeled	Not applicable	pt	COS	12	0	0	144	25	2	0
348852645265547266	RT @KyleMacQuarrie: É assim que você vende gelo. #yycflood #yyc http://t.co/JsL5iihSGI	Not labeled	Not related	pt	ALB	6	3	1	88	13	2	0
211884082991333376	Incêndio florestal enorme aqui no Colorado nas montanhas	Other Useful Information	Related and informative	pt	CWF	3	0	1	57	9	0	1
334903447159717888	RT @AJELive: Cyclone #Mahasen Update: 2 pessoas mortas em #Bangladesh, pois o ciclone suporta ventos de 100kph. | Última atualização aqui: http: // t…	Not labeled	Not related	pt	SVR	13	3	0	155	23	2	0
243534309359751168	RT @prensa_libre: Guatemala expressa solidariedade com a Costa Rica devido ao terremoto de 7,6 anos http://t.co/U47Hlp91	Donations and volunteering	Related and informative	pt	COS	7	1	0	120	20	0	1
403946459919577088	RT @laccio: #sardegna 11/19/2013 #nocomment #allertameteosar instagram do usuário marcoshog http://t.co/KGVTnCRyk7	Not labeled	Not related	pt	SAR	7	3	0	115	17	3	0
397684980589289472	Como atirador LAX escondeu sua arma http://t.co/pTvZdsPpkr 04 de novembro de 2013 às 09:31	Other Useful Information	Related and informative	pt	LAX	4	2	0	91	18	0	1
324960438460747776	Começando a pensar que o #Waco era a cidade de merda que os disjuntores de Spring queriam fugir	Not labeled	Not related	pt	WTX	5	5	0	96	19	1	0
405359680320335873	#greenenergy #solarpanels #renewables #solarcity #electric #solarenergy #sardinia #olbia @ Olbia http://t.co/14LdAN09Y6	Not labeled	Not applicable	pt	SAR	9	6	0	119	13	8	0
369052908278407168	#MaringPH de Alung	Not labeled	Not related	pt	MNL	2	1	0	18	3	1	0
302322404049444864	Meteor cai na Rússia. Deve haver Superman nesse meteoro	Sympathy and support	Related - but not informative	pt	RUS	4	2	0	56	10	0	1
379971549811712000	Enviando nossos pensamentos e orações para aqueles afetados pelas inundações no Colorado	Sympathy and support	Related - but not informative	pt	CFL	3	1	1	92	14	0	1
243370156884103168	RT @CNNChile: [ATUALIZADO] Terremoto de 7,6 ° sacudiu a Costa Rica. Onemi mantém o alerta de tsunami para as costas do Chile. http: / ...	Caution and advice	Related and informative	pt	COS	12	3	0	139	24	0	1
391975656227344384	RT @ MLB: Será uma #RedOctober: http://t.co/UpuhJiMYGG	Not labeled	Not related	pt	ABF	5	2	0	55	9	1	0
243363815134199808	@CNNEE: Após o terremoto de 7,9 na #CostaRica, há um alerta #tsunami para toda a área costeira, da # América Central até o #Brazil #colombia	Caution and advice	Related and informative	pt	COS	15	2	0	145	27	5	1
389290542527680512	RT @interesting_f: Um incêndio na Austrália está queimando há mais de 5.000 anos! #interesting #didyouknow	Not labeled	Not related	pt	ABF	4	5	1	110	18	2	0
324227437699403776	RT @Sachez_Le_: Esta menina de 8 anos morreu nas explosões de Boston enquanto corria para a corrida de crianças.	Not labeled	Not applicable	pt	BOB	6	3	0	114	21	0	0
302493380649299968	RT @EvilEsq: Deus sente falta de Washington DC por 5.494 milhas: http://t.co/h7la8n2h #RussianMeteor	Not labeled	Not related	pt	RUS	6	3	0	100	17	1	0
324822554940436480	RT @NicoSanRT: Conferência de imprensa na # Oeste: primeiro incêndio às 7:29, hora local, e às 7:53, primeira explosão.	Not applicable	Related and informative	pt	WTX	9	1	0	124	23	1	1
406819012883251200	RT @STVNews: Oito pessoas agora confirmadas morreram no acidente de helicóptero em Glasgow http://t.co/823X2aLZX4	Affected individuals	Related and informative	pt	GLW	5	4	1	114	18	0	1
295695969964658688	RT @clubwah: As pessoas de Queensland se lembrarão de que a Abbott não queria uma taxa para ajudar a pagar as últimas enchentes / tempestades? O que ele irá prometer ...	Other Useful Information	Related - but not informative	pt	QFL	7	5	3	173	31	0	1
243367917142552577	RT @climavzla: @CNNEE: Após o terremoto de d7,9 na #CostaRica há alerta # tsunami para toda a zona costeira # América Central até # Brasil h ...	Caution and advice	Related and informative	pt	COS	16	2	0	148	26	4	1
397528440766599168	Mora em Toronto? Visite Los Angeles por apenas US $ 258 na segunda-feira, 16 de dezembro. Economize US $ 54! #flight #deal #YTO #LAX http://t.co/6nYwOU1zBl	Not labeled	Not related	pt	LAX	13	4	0	155	27	4	0
379831913021984768	RT @DaleLoberger: UAV fornece assistência de inundação no Colorado até que a FEMA divulgue http://t.co/OhtDLhsulS mapeamento de drones para reconexões de inundação…	Donations and volunteering	Related and informative	pt	CFL	11	2	1	173	29	0	1
406783126414053376	RT @ The_Lighthouse: Hoje é um dia triste em Glasgow, nossos pensamentos estão com todos aqueles afetados pelo trágico evento de ontem à noite #Clutha	Sympathy and support	Related - but not informative	pt	GLW	9	3	0	154	24	1	1
333033471234695170	Chefe da SAR @SijoGaryFoo acaba de ser entrevistado por @CTVToronto @Ginella_M Aqui: http://t.co/C7DhgDa6uY #bangladesh building resgate colapsado	Other Useful Information	Related and informative	pt	SVR	7	3	0	146	20	1	1
248484548575363074	Ear #earthquake JP】 Hora: 2012/9/19 17:54:24 UTC, Região: Japão, Kochi, Kami, Mw 2.2, Profundidade: 34.1km, htt ... http://t.co/JCYTf1ax	Not labeled	Not related	pt	COS	14	1	0	140	28	1	0
245716706423615489	RT @publisportmx: Os 90 minutos regulatórios são cumpridos, 3. serão adicionados. # México 1-0 #CostaRica http://t.co/GqyTnrbo	Not labeled	Not related	pt	COS	6	3	0	130	23	2	0
243367724196192256	Terremoto na Costa Rica em 2012: 7,9 Magnitude Quake atinge Costa Rica http://t.co/pR8CD7CI	Other Useful Information	Related and informative	pt	COS	9	1	0	91	17	0	1
295761644376694784	http://t.co/3pPq3bG1 Eu estou querendo saber se este tipo de trabalhos - #SAGAwards #bigwet	Not labeled	Not related	pt	QFL	6	3	1	91	15	2	0
403483001910489088	#sardinia #skies http://t.co/zOiVsZFOHs	Not labeled	Not related	pt	SAR	3	1	0	39	6	2	0
243975688581959681	3.5 # TERREMOTO #LA #Beverly Hills http://t.co/YAyS5T2i Dang! Eu pensei que alguém TripDD #MeganLochte	Not labeled	Not related	pt	COS	12	1	2	103	18	4	0
243361697002299392	É grande. É muito grande, é um vetor! http://t.co/SvC7zoN5 RTx 2: @ New Earthmake 7,9 terremoto, na costa da Costa Rica 5 de setembro 8:42 am http://t.co/mwsMLQ 3 Z	Other Useful Information	Related and informative	pt	COS	11	4	0	167	33	0	1
243969170620944384	RT @kaisha: ok ... isso não foi legal !!! :( #tremor de terra	Not labeled	Not related	pt	COS	3	2	1	62	11	1	0
295612754973323264	Os serviços de telefonia da Telstra são cortados em Rockhampton, Cairns, Gladstone, Mt Isa, Mareeba, Townsville. 000 cobertura também é baixo nestas áreas #bigwet	Infrastructure and utilities	Related and informative	pt	QFL	11	3	0	167	26	1	1
246582146511290368	#earthquake: M 4.3 - América do Norte Estados Unidos [Califórnia] Scotia: Relatório preliminar do terremoto: Data / Tim ... http://t.co/9YMBhrJF	Not labeled	Not related	pt	COS	12	2	0	147	24	1	0
243970470838407168	Goddamnit Eu pensei que era meu vizinho de 9 pés de altura voltando para casa, mas foi um #earthquake	Not labeled	Not related	pt	COS	5	4	1	102	20	1	0
