393449828254224384	RT @unisdr: 17 Okt NASA-Bild gibt eine Vorstellung von Umfang und Ausmaß der Buschbrände in New South Wales #australia http://t.co/EvFD ...	Other Useful Information	Related and informative	de	ABF	13	1	0	141	25	1	1
239469148005101569	#amuay An alle geilen Jungs lmaooo http://t.co/XL8hvIDp	Not labeled	Not related	de	VNZ	2	1	0	55	10	1	0
295457192436441088	#qldfloods lmao. Wer auch immer diese Sachen gemacht hat, war schlau wie Scheiße. Lol. Ich lachte wieder so heftig. http://t.co/LQC0G2Ug	Not labeled	Not related	de	QFL	3	3	2	137	24	1	0
219635853058768898	Endlich angekommen! #colorado #roadtrip http://t.co/MK4beSUq	Not labeled	Not related	de	CWF	4	2	0	60	8	2	0
398230244315779073	RT @ John McDonalds: RT @ John_John: Ich bin mir nicht sicher, was ich tun soll.	Not labeled	Not applicable	de	LAX	6	2	4	80	14	0	0
329889773256835072	RT @thoughtmarrow: Kapitalismus ausgesetzt - die Politik-Administration-Medien bösen Nexus #bangladesh #savar #shahbag http://t.co/wmhTViqAsK	Not labeled	Not related	de	SVR	9	1	0	142	18	3	0
333914434441474050	Bangladesch beendet die Suche nach Opfern des Zusammenbruchs: DHAKA, Bangladesh (AP) - Das Militär in Bangladesch beendet sein ... http://t.co/bIs04c5YW0	Other Useful Information	Related and informative	de	SVR	10	2	0	154	22	0	1
293925403238748161	#QLD Polizei: #bigwet Bruce H&#39;Way in der Nähe von Mobil Service Station &amp; Butler St, Tully ... http://t.co/pNxFvjoC	Caution and advice	Related and informative	de	QFL	12	1	0	124	23	2	1
328079419409317888	RT @sunny_hundal:. @ Primarkjobs @Mango @ Matalan: Gewährleistung der Sicherheit für die Arbeitnehmer und Entschädigung der Opfer des Einsturzes des Gebäudes in Bangladesh http ...	Donations and volunteering	Related and informative	de	SVR	14	1	0	184	26	0	1
332965968097734656	Tamerlan Tsarnaev fue entrado und cementerio Muslim von Virginia: Los restos de Tamerlan Tsarnaev, bewegen ... http://t.co/iXIjooNR7s	Not labeled	Not applicable	de	BOB	10	3	0	133	19	0	0
396313543865552896	#KourtneyKardashian wird am #LAX Flughafen am 31. Oktober 2013 in Los Angeles http://t.co/NVd0gvPZy1 gesehen	Not labeled	Not related	de	LAX	9	1	0	108	17	2	0
244085172503461888	[San Lu Nan Erdbeben] http://t.co/z7EbXzv2 # Erdbeben # # #thomas_hiatt	Not labeled	Not applicable	de	COS	11	0	0	71	10	4	0
302359930491531264	&quot;@ Angelcapillita: @ Sevi2h RT @ AyAyAyOk #RussianMeteor # Meteoriten in Tscheljabinsk gefallen: http://t.co/M4p1Fllg&quot; @MaykaMT	Other Useful Information	Related and informative	de	RUS	12	1	0	137	16	2	1
328646250209611776	Charity fordert #UK #Einzelhändler, mehr in #Bangladesh http://t.co/Maw0RVmFU7 verantwortlich zu sein	Other Useful Information	Related - but not informative	de	SVR	8	1	0	102	15	3	1
302741528282034179	Russische Region beginnt Erholung von Meteorschäden http://t.co/jp6bf4yx via @usatoday #news	Infrastructure and utilities	Related and informative	de	RUS	7	1	0	93	14	1	1
266219601002647552	Nichts besseres als den Tag mit einem #temblor #sismo zu beginnen ...	Not labeled	Not related	de	GAU	3	2	1	69	11	2	0
369092733182304257	RT @noel_colina: Taschenlampe, Batterie, Kerze, Streichhölzer: Plastik auch einwickeln. Bereiten Sie Essen und Wasser vor, wechseln Sie die Kleidung	Caution and advice	Related and informative	de	MNL	10	3	2	149	20	0	1
217707215602192384	# Colorado&#39;s Prognose: hauptsächlich Smokey	Other Useful Information	Related - but not informative	de	CWF	4	0	0	48	7	1	1
354982947721449473	RT @ Normand55: # LacMégantic Es wäre unanständig, dass der Gouv von Quebec keinen Trauertag festlegt	Other Useful Information	Related - but not informative	de	LAM	7	1	1	104	17	1	1
409162664154128384	RT @iJDBieberWifey: Justin ist die erstaunlichste Person der Welt. Er tut alles, um den Opfern des Taifuns Haiyan zu helfen. # mtvst ...	Donations and volunteering	Related and informative	de	TPY	8	3	2	136	21	1	1
325450542883151874	RT @Baseball_Jesus_: Dzhokhar Tsarnaev sollte mehrere Aroldis Chapman Fastballs als Strafe zur Nuß nehmen müssen. #Merica	Sympathy and support	Related - but not informative	de	BOB	11	3	0	123	17	1	1
207545796952993793	Es wird am 2. Juni gefeiert, erhöht aber das Benzin ??? http://t.co/PeaWFnFt #terremoto #benzina # no2giugno	Not labeled	Not related	de	ITL	6	2	1	109	18	3	0
302401315684888576	RT @ troyesivan18: #RussianMeteor Ein Meteoritenschauer trifft Russland und verletzt Hunderte. A. METEOR. DUSCHE. Die Videos und Fotos sind verrückt! ...	Affected individuals	Related and informative	de	RUS	11	2	0	154	20	1	1
207825116627873792	RT @ Microsatira: Neue Verbrauchssteuer von 2 Cent auf der #benzina. Monti: &quot;Mit einem #terremoto einen Monat die Rechnung begleichen&quot;.	Not labeled	Not related	de	ITL	11	0	0	145	21	2	0
328976996275191810	RT @THEWHATWORKS: Gruseliger Sensationsjournalismus, aber dennoch ein Einblick: http://t.co/xBFw66ls8J #Savar Bezahlen Sie Ihren #TShirtTax: https: / ...	Not labeled	Not related	de	SVR	10	1	1	153	18	2	0
297106476630155264	RT @ACPMH: Sieh dir @beyondblue an und kümmere dich nach einer Katastrophenbroschüre um dich selbst und deine Familie http://t.co/zjeViQTr #bigwet #qldflood ...	Caution and advice	Related and informative	de	QFL	9	2	3	162	26	2	1
396358880101281792	#LAX Shooting UPDATE Checkpoint 1 Tote 3 Verletzte. BESTÄTIGT Shooter kann Passagier sein	Affected individuals	Related and informative	de	LAX	10	1	0	90	14	1	1
215458431111405568	Heutiges Foto - Girafe am Denver-Zoo - Denver, Colorado - http://t.co/AY8jmQsc #tbex #tbexrr #colorado @VisitDenver #photography	Not labeled	Not related	de	CWF	12	1	0	128	17	4	0
266596404695298050	In Guatemala sind 52 Todesopfer und 1,2 Millionen Menschen von einem Erdbeben betroffen: Die Todesopfer von ... http://t.co/YyCHBArU	Affected individuals	Related and informative	de	GAU	7	1	0	132	21	0	1
335456839430971392	JC Penney drängt auf Audits in Fabriken in Bangladesch - Wall Street Journal http://t.co/n9untteu9F #Bangladesh	Not labeled	Not related	de	SVR	11	1	0	112	18	1	0
302510560526884864	&quot;@Thisisandrej: @rainzilla Was ist, wenn #RussianMeteor #POOPBOAT getroffen hat?&quot; Ich will nicht. Böse	Not labeled	Not applicable	de	RUS	6	2	2	113	16	2	0
303324712694599680	RT @ JeriLRyan: SO. COOL. &quot;@AstroTerry: Aus Russland gesendet, hat ein Pilot ein Foto des #RussianMeteor aus dem Cockpit gemacht. Tolle! http: // tc ...	Not labeled	Not related	de	RUS	12	3	0	157	23	1	0
295737736831324161	HANDY Liste der Kontakte und Nummern. Schauen Sie sich an und schreiben Sie alles auf, was Sie brauchen. http://t.co/g2j1ItC7 #bigwet #bneefloods	Caution and advice	Related and informative	de	QFL	6	4	6	145	24	2	1
329255124734181376	Boxenstopp in #Waco ... Linkin mit meinem Potna @DubZeezy b4 iHop zurück auf der Straße	Not labeled	Not related	de	WTX	9	0	0	89	16	1	0
295561328611958784	http://t.co/Wa22BVvy #bigwet Ich hasse alles von dir! Der Grund warum akzeptiere ich dich ?!	Not labeled	Not related	de	QFL	2	3	5	92	16	1	0
337473259475959808	RT @ alim83: http://t.co/4Q9rDpl8pe Das hört sich ähnlich an wie Jamat Shibir in #Bangladesh, der zufällige Attacken auf po ...	Not labeled	Not related	de	SVR	8	1	3	130	23	1	0
213059129852436481	@BravoTangoTees Sara in Colorado Springs ... # BTturns1	Not labeled	Not related	de	CWF	5	0	0	55	6	1	0
396410625229742080	RT @elcomercio: USA: Gemeldete Schießerei am Flughafen von Los Angeles http://t.co/uDbkxpe3Gt #LAX	Not labeled	Not applicable	de	LAX	10	0	0	99	16	1	0
331423059804307458	RT @noishobdo: #Bangladesh Polizeirazzia Büro der Protestgruppe http://t.co/lDePhpCVNl	Not labeled	Not related	de	SVR	8	0	0	87	12	1	0
354250303505317891	RT @bifnaked: VV Boutique-Stil: Kapsel Kleiderschrank Werbegeschenk (Alberta Flood Relief VV ... http://t.co/e02rEbThLT @VVboutiquestyle #Abfloods Th ...	Not labeled	Not related	de	ALB	15	0	0	153	19	1	0
243740492968378369	@noticiareprittel und mehr als 40 Gräber wurden auf dem Friedhof in Griechenland nach #terremotocr http://t.co/aKxDRJzP gelassen	Infrastructure and utilities	Not related	de	COS	6	1	0	129	20	1	0
211944845902741505	RT @Commentaweb: #Torum Reife nur mündliche Prüfungen http://t.co/mWYoWVbV	Not labeled	Not related	de	ITL	5	1	0	76	13	1	0
328815783998263296	RT @tobycadman: Österreich äußern sich besorgt über Angriffe auf Minderheiten, Frauen und Journalisten #bangladesh bei # UPR2013 und Moratorium Todesstrafe ...	Not labeled	Not related	de	SVR	12	1	1	163	20	2	0
405243456148082688	# Leyte Island - # Richte ein temporäres Krankenhaus vom Zelttyp in Tacloban ein und beginne die medizinische Untersuchung am letzten Wochenende. Es entspricht 52 Erste-Hilfe-Maßnahmen, 303 ambulanten Diensten, 16 hospitalisierten Patienten und 6 chirurgischen Eingriffen bisher. Viele Patienten haben Atemwegsinfektionen, Wunden, Eiterung, chronische Krankheiten usw. # Philippinen # Arzt ohne Grenzen # Taifun # 30 # Haiyan	Not labeled	Not applicable	de	TPY	28	2	1	427	54	7	0
307215881761611778	[Mashable] NASA auf russischen Meteor: Warum niemand es kommen sah http://t.co/XA0DGrAAv0	Other Useful Information	Related and informative	de	RUS	6	2	2	89	14	0	1
332530251236245505	&quot;Die Umarmung des Todes&quot; in #Bangladesh http://t.co/la37Z0ymq7 :(	Not labeled	Not applicable	de	SVR	7	0	0	75	12	1	0
337971798626942976	RT @basherkella: Was #Bangladesh Regierung wird als nächstes tun? Hang @ amnesty auch? http://t.co/wHOu2k9psx @ hrw #SaveBangladesh	Not labeled	Not related	de	SVR	12	1	1	132	19	2	0
246225727144472576	2.6 - Südliches Alaska (Copper Center, AK 99573, USA) - 13/09/12 08:22:57 EDT Tiefe: 31.6 km (19.64 Meilen) http://t.co/1xuH4WB2 #hmrd #Quake	Not labeled	Not related	de	COS	13	0	0	142	30	2	0
399780949820735488	RT @Palmecenter: Heute starten wir eine Kampagne zur Unterstützung unserer Partner nach #Haiyan: http://t.co/Ju1btG5Iob Plusgiro 570-2 m ...	Not labeled	Not applicable	de	TPY	10	1	1	141	22	1	0
398637658030620672	muss noch arbeiten #yolanda	Not labeled	Not related	de	TPY	1	1	0	27	4	1	0
243968554066640896	RT @eddyDRAKE: Oh großes # Erdbeben, lass die FB und Twitter überladen	Not labeled	Not related	de	COS	5	2	0	72	12	1	0
246025713382199296	Was ist schließlich mit der Sache des auf dem Platz der Kultur ermordeten Mannes geschehen? :( #sanjose #costarica	Not labeled	Not related	de	COS	6	1	1	115	18	2	0
205229895222169600	RT @ MediasetTgcom24: #Modena, Bombenwarnung in der Mitte, in der Straße, wo die Gerichte sitzen http://t.co/be5OLOdi	Not labeled	Not related	de	ITL	9	1	0	118	19	1	0
296687998337159169	RT @ 909SeaFM: Bürgermeister Tom Tate eröffnet heute morgen in Broadbeach das Community Recovery Center, um Anwohnern von #bigwet zu helfen. #Nachrichten ...	Donations and volunteering	Related and informative	de	QFL	13	2	0	159	23	2	1
379763814331203585	@ OKCStormWatcher 100 Schulkinder, die von tödlichen Colorado-Überschwemmungen gefangen sind, werden nach 2 Tagen in Sicherheit gebracht. Http://t.co/CscnmePXvA	Affected individuals	Related and informative	de	CFL	6	2	1	162	22	0	1
398556976394690561	Hurrikan Super Taifun #YolandaPH Es gibt jetzt keine Arbeit und der Regen wird zunehmen	Caution and advice	Related and informative	de	TPY	7	2	1	87	14	1	1
302455015363207168	RT @NYMag: Eine Sache, die wir heute Morgen vom Meteor gelernt haben, ist, dass es fast unmöglich ist, einen Russen zu erschrecken. http://t.co/we1DAqC8	Not labeled	Not related	de	RUS	6	2	3	153	27	0	0
245830258786451456	【#USGS #alert】 M 1.1, Südkalifornien: 12. September 2012 10:05:02 GMT http://t.co/2aWCSela #erdbeben #tsunami #prayfromjapan	Not labeled	Not applicable	de	COS	13	2	0	129	21	4	0
379375786681049089	@JZ_Blue Danke für die Liebe Bro. Mir geht es gut, aber viele sind es nicht und unsere besten Wünsche und Gebete gehen an alle. #COFlood	Sympathy and support	Related - but not informative	de	CFL	7	3	5	138	27	1	1
240119047033868288	$$ JLG im Konzert? RT @LucioQuincioC: Die unvergessliche Party von Jose Vicente mit Juan Luis, # Amuay ►PROHIBIDO VERGESSEN http://t.co/Q7wmqDPw	Not labeled	Not related	de	VNZ	17	0	0	146	21	1	0
390875825840455680	RT + @ KCCINews: #Australia Busch #feuert Blaze in New South Wales http://t.co/9r6lpwXI7o	Other Useful Information	Related and informative	de	ABF	11	1	0	89	14	2	1
396338890035826688	Verdächtiger in Haft nach dem Schießen am Flughafen Los Angeles; mehrere Opfer gemeldet - @CBSLA, @LAX_Official http://t.co/s8dj29G916 # sp4zee	Affected individuals	Related and informative	de	LAX	11	2	0	145	22	1	1
245701514654527488	RT @MajolaB: Boo die Hymne von #CostaRica die rivalisierende Auswahl ... Deshalb sind wir dritte Welt und kritisieren dann Honduras oder El Salva ...	Not labeled	Not related	de	COS	11	1	1	149	22	1	0
247532965876355072	17: 11: 56 - maximale seismische Intensität 1 - Epizentrum entlang des südlichen Berges in Miyazaki Ken http://t.co/yqr4jFsP # Erdbeben # Erdbeben	Not labeled	Not applicable	de	COS	10	0	0	148	23	2	0
348852645265547266	RT @KyleMacQuarrie: So verkaufst du Eis. #yycflood #yyc http://t.co/JsL5iihSGI	Not labeled	Not related	de	ALB	6	2	1	78	12	2	0
211884082991333376	Riesiger Waldbrand hier in Colorado oben in den Bergen	Other Useful Information	Related and informative	de	CWF	3	0	0	54	9	0	1
334903447159717888	RT @AJELive: Zyklon #Mahasen Update: 2 Menschen in #Bangladesh getötet, als Zyklon mit 100 km / h Winde abstürzt. | Letztes Update hier: http: // t ...	Not labeled	Not related	de	SVR	13	4	0	153	25	2	0
243534309359751168	RT @ prensa_libre: Guatemala drückt seine Solidarität mit Costa Rica aufgrund des Erdbebens 7.6 http://t.co/U47Hlp91 aus	Donations and volunteering	Related and informative	de	COS	8	1	0	122	21	0	1
403946459919577088	RT @laccio: #sardegna 19.11.2013 #nocomment #allertameteosar Benutzer Instagram Marcoshog http://t.co/KGVTnCRyk7	Not labeled	Not related	de	SAR	8	2	0	112	15	3	0
397684980589289472	Wie LAX Shooter seine Waffe versteckte http://t.co/pTvZdsPpkr 4. November 2013 um 09:31 Uhr	Other Useful Information	Related and informative	de	LAX	5	1	0	91	17	0	1
324960438460747776	Ich fing an zu denken, dass # Waco die Scheiß-Stadt war, von der die Spring-Breaker-Leute weg wollten	Not labeled	Not related	de	WTX	4	3	2	102	19	1	0
405359680320335873	#greenenergy #solarpanels #renewables #solarstadt #elektrische #solarenergie #sardinien #olbia @ Olbia http://t.co/14LdAN09Y6	Not labeled	Not applicable	de	SAR	11	2	0	125	13	8	0
369052908278407168	Alungs #MaringPH	Not labeled	Not related	de	MNL	3	0	0	16	2	1	0
302322404049444864	Meteor fällt in Russland. In diesem Meteor muss sich Superman befinden	Sympathy and support	Related - but not informative	de	RUS	4	3	1	71	12	0	1
379971549811712000	Senden Sie unsere Gedanken und Gebete an die von den Überschwemmungen in Colorado betroffenen	Sympathy and support	Related - but not informative	de	CFL	4	2	1	94	14	0	1
243370156884103168	RT @ CNNChile: [UPDATED] Erdbeben von 7,6 ° erschütterte Costa Rica. Onemi hält die Tsunami-Warnung für die Küsten von Chile aufrecht. http: / ...	Caution and advice	Related and informative	de	COS	14	3	0	151	26	0	1
391975656227344384	RT @ MLB: Es wird ein #RedOctober: http://t.co/UpuhJiMYGG	Not labeled	Not related	de	ABF	4	0	1	57	10	1	0
243363815134199808	@CNNEE: Nach dem 7.9 Erdbeben in #CostaRica gibt es # Tsunami Alarm für die gesamte Küstenregion von # Mittelamerika bis #Brazil #colombia	Caution and advice	Related and informative	de	COS	13	1	1	140	23	5	1
389290542527680512	RT @interesting_f: Ein Feuer in Australien brennt seit mehr als 5.000 Jahren! #interesting #didyouknow	Not labeled	Not related	de	ABF	7	2	0	102	15	2	0
324227437699403776	RT @Sachez_Le_: Dieses 8 Jahre alte Mädchen starb in den Explosionen von Boston, als sie für das Kinderrennen lief .. htt ...	Not labeled	Not applicable	de	BOB	7	2	1	127	22	0	0
302493380649299968	RT @EvilEsq: Gott vermisst Washington DC 5.494 Meilen: http://t.co/h7la8n2h #RussianMeteor	Not labeled	Not related	de	RUS	9	1	0	90	14	1	0
324822554940436480	RT @ NicoSanRT: Pressekonferenz bei #West: Erstes Feuer um 7:29 Uhr Ortszeit und um 7:53 Uhr erste Explosion.	Not applicable	Related and informative	de	WTX	12	0	0	109	19	1	1
406819012883251200	RT @STVNews: Acht Menschen haben sich beim Absturz des Glasgower Helikopters für tot erklärt http://t.co/823X2aLZX4	Affected individuals	Related and informative	de	GLW	4	2	1	117	20	0	1
295695969964658688	RT @ clubwah: Werden sich die Einwohner von Queensland daran erinnern, dass Abbott keine Abgabe für die letzten Überschwemmungen / Stürme bezahlen wollte? Was wird er mir versprechen ...	Other Useful Information	Related - but not informative	de	QFL	9	4	4	189	28	0	1
243367917142552577	RT @climavzla: @CNNEE: Nach dem Erdbeben d7,9 in #CostaRica gibt es Alarm # Tsunami für die gesamte Küstenzone # Mittelamerika bis # Brasilien h ...	Caution and advice	Related and informative	de	COS	13	2	1	150	24	4	1
397528440766599168	In Toronto leben? Besuchen Sie Los Angeles für nur 258 $ am Montag, 16. Dezember. Sparen Sie 54 $! #flug #deal #YTO #LAX http://t.co/6nYwOU1zBl	Not labeled	Not related	de	LAX	13	4	2	144	26	4	0
379831913021984768	RT @DaleLoberger: UAV bietet Colorado Flooding Hilfe bis FEMA Freaks Out http://t.co/OhtDLhsulS Drohnen-Mapping für Hochwasser-Aufklärung ...	Donations and volunteering	Related and informative	de	CFL	12	1	0	143	22	0	1
406783126414053376	RT @The_Lighthouse: Es ist ein trauriger Tag in Glasgow heute, unsere Gedanken sind bei all denen, die von dem tragischen Ereignis #Clutha der letzten Nacht betroffen waren	Sympathy and support	Related - but not informative	de	GLW	9	1	3	172	27	1	1
333033471234695170	SAR Chief @ SijoGaryFoo gerade von @CTVToronto @Ginella_M interviewt Hier: http://t.co/C7DhgDa6uY #bangladesh Gebäude zusammengebrochen Rettung	Other Useful Information	Related and informative	de	SVR	11	1	0	144	18	1	1
248484548575363074	【#Arthquake JP】 Zeit: 2012/9/19 17:54:24 UTC, Region: Japan, Kochi, Kami, Mw 2.2, Tiefe: 34.1km, htt ... http://t.co/JCYTf1ax	Not labeled	Not related	de	COS	12	0	0	129	25	0	0
245716706423615489	RT @publisportmx: Die 90 regulatorischen Minuten sind erfüllt, 3. wird hinzugefügt. # Mexiko 1-0 #CostaRica http://t.co/GqyTnrbo	Not labeled	Not related	de	COS	8	2	0	130	21	2	0
243367724196192256	Costa Rica Erdbeben 2012: 7.9 Magnitude Erdbeben trifft Costa Rica http://t.co/pR8CD7CI	Other Useful Information	Related and informative	de	COS	9	1	0	87	15	0	1
295761644376694784	http://t.co/3pPq3bG1 Ich frage mich, ob diese Art von Arbeiten - #SAGAwards # Bigwet	Not labeled	Not related	de	QFL	5	1	2	84	14	2	0
403483001910489088	#sardinien #skies http://t.co/zOiVsZFOHs	Not labeled	Not related	de	SAR	2	2	0	40	6	2	0
243975688581959681	3.5 # ERDBEBEN #LA # Beverly Hills http://t.co/YAyS5T2i Dang! Ich dachte jemand TripDD #MeganLochte	Not labeled	Not related	de	COS	12	1	1	99	16	4	0
